ID                                       0x47e6
Delivery_person_ID             RANCHIRES14DEL01
Delivery_person_Age                       31.00
Delivery_person_Ratings                    4.60
Restaurant_latitude                        0.00
Restaurant_longitude                       0.00
Delivery_location_latitude                 0.01
Delivery_location_longitude                0.01
Order_Date                           09-03-2022
Time_Orderd                                9:20
Time_Order_picked                          9:30
Weather conditions                          Fog
Road_traffic_density                        Low
Vehicle_condition                             0
Type_of_order                            Buffet
Type_of_vehicle                      motorcycle
multiple_deliveries                        1.00
Festival                                     No
City                              Metropolitian
Time_taken (min)                          29.00
Name: 7575, dtype: object
