ID                                       0x3f8
Delivery_person_ID             INDORES010DEL03
Delivery_person_Age                        NaN
Delivery_person_Ratings                    NaN
Restaurant_latitude                 -22.750040
Restaurant_longitude                -75.902847
Delivery_location_latitude           22.840040
Delivery_location_longitude          75.992847
Order_Date                          23-03-2022
Time_Orderd                                NaN
Time_Order_picked                        20:40
Weather conditions                         NaN
Road_traffic_density                       NaN
Vehicle_condition                            3
Type_of_order                            Snack
Type_of_vehicle                        scooter
multiple_deliveries                   1.000000
Festival                                    No
City                             Metropolitian
Time_taken (min)                     26.000000
Name: 39052, dtype: object
