ID                                       0x2d60
Delivery_person_ID               BANGRES14DEL01
Delivery_person_Age                   37.000000
Delivery_person_Ratings                4.500000
Restaurant_latitude                   12.949934
Restaurant_longitude                  77.699386
Delivery_location_latitude            13.019934
Delivery_location_longitude           77.769386
Order_Date                           04-04-2022
Time_Orderd                               20:30
Time_Order_picked                         20:40
Weather conditions                        Sunny
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                            Buffet
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      16.000000
Name: 43776, dtype: object
