ID                                       0x88d7
Delivery_person_ID             RANCHIRES13DEL01
Delivery_person_Age                   33.000000
Delivery_person_Ratings                3.800000
Restaurant_latitude                   23.374989
Restaurant_longitude                  85.335486
Delivery_location_latitude            23.444989
Delivery_location_longitude           85.405486
Order_Date                           16-03-2022
Time_Orderd                               20:20
Time_Order_picked                         20:35
Weather conditions                       Stormy
Road_traffic_density                        Jam
Vehicle_condition                             1
Type_of_order                            Buffet
Type_of_vehicle                         scooter
multiple_deliveries                    1.000000
Festival                                    Yes
City                              Metropolitian
Time_taken (min)                      44.000000
Name: 23308, dtype: object
