ID                                     0x591f
Delivery_person_ID             BANGRES12DEL02
Delivery_person_Age                 39.000000
Delivery_person_Ratings              4.900000
Restaurant_latitude                 12.939496
Restaurant_longitude                77.625999
Delivery_location_latitude          12.959496
Delivery_location_longitude         77.645999
Order_Date                         05-04-2022
Time_Orderd                              9:30
Time_Order_picked                        9:40
Weather conditions                      Sunny
Road_traffic_density                      Low
Vehicle_condition                           2
Type_of_order                           Snack
Type_of_vehicle                       scooter
multiple_deliveries                  1.000000
Festival                                   No
City                                    Urban
Time_taken (min)                    13.000000
Name: 26409, dtype: object
