ID                                    0x244e
Delivery_person_ID             VADRES04DEL01
Delivery_person_Age                    30.00
Delivery_person_Ratings                 4.70
Restaurant_latitude                     0.00
Restaurant_longitude                    0.00
Delivery_location_latitude              0.07
Delivery_location_longitude             0.07
Order_Date                        20-03-2022
Time_Orderd                            21:20
Time_Order_picked                      21:35
Weather conditions                    Cloudy
Road_traffic_density                     Jam
Vehicle_condition                          0
Type_of_order                         Drinks
Type_of_vehicle                   motorcycle
multiple_deliveries                     2.00
Festival                                 Yes
City                           Metropolitian
Time_taken (min)                       42.00
Name: 25017, dtype: object
