ID                                     0x727c
Delivery_person_ID             MUMRES010DEL01
Delivery_person_Age                 31.000000
Delivery_person_Ratings              4.600000
Restaurant_latitude                 19.003517
Restaurant_longitude                72.827650
Delivery_location_latitude          19.013517
Delivery_location_longitude         72.837650
Order_Date                         17-03-2022
Time_Orderd                              9:15
Time_Order_picked                        9:20
Weather conditions                        Fog
Road_traffic_density                      Low
Vehicle_condition                           1
Type_of_order                            Meal
Type_of_vehicle                       scooter
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    17.000000
Name: 41448, dtype: object
