ID                                       0x6d62
Delivery_person_ID             RANCHIRES02DEL01
Delivery_person_Age                       31.00
Delivery_person_Ratings                    4.90
Restaurant_latitude                        0.00
Restaurant_longitude                       0.00
Delivery_location_latitude                 0.04
Delivery_location_longitude                0.04
Order_Date                           07-03-2022
Time_Orderd                               14:50
Time_Order_picked                         15:05
Weather conditions                          Fog
Road_traffic_density                       High
Vehicle_condition                             1
Type_of_order                             Snack
Type_of_vehicle                         scooter
multiple_deliveries                        0.00
Festival                                     No
City                                      Urban
Time_taken (min)                          26.00
Name: 31027, dtype: object
