ID                                    0xb358
Delivery_person_ID             MUMRES19DEL02
Delivery_person_Age                25.000000
Delivery_person_Ratings             4.700000
Restaurant_latitude                19.131141
Restaurant_longitude               72.813074
Delivery_location_latitude         19.151141
Delivery_location_longitude        72.833074
Order_Date                        01-04-2022
Time_Orderd                            10:35
Time_Order_picked                      10:40
Weather conditions                Sandstorms
Road_traffic_density                     Low
Vehicle_condition                          2
Type_of_order                         Drinks
Type_of_vehicle                      scooter
multiple_deliveries                 0.000000
Festival                                  No
City                                   Urban
Time_taken (min)                   11.000000
Name: 44892, dtype: object
