ID                                       0x79e4
Delivery_person_ID                HYDRES02DEL02
Delivery_person_Age                   36.000000
Delivery_person_Ratings                4.500000
Restaurant_latitude                   17.412330
Restaurant_longitude                  78.449654
Delivery_location_latitude            17.542330
Delivery_location_longitude           78.579654
Order_Date                           29-03-2022
Time_Orderd                               19:15
Time_Order_picked                         19:20
Weather conditions                        Sunny
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      21.000000
Name: 31846, dtype: object
