ID                                       0x7e44
Delivery_person_ID             RANCHIRES18DEL01
Delivery_person_Age                   34.000000
Delivery_person_Ratings                4.400000
Restaurant_latitude                   23.351489
Restaurant_longitude                  85.324253
Delivery_location_latitude            23.461489
Delivery_location_longitude           85.434253
Order_Date                           10-03-2022
Time_Orderd                               20:45
Time_Order_picked                         20:60
Weather conditions                          Fog
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                              Meal
Type_of_vehicle                         scooter
multiple_deliveries                    0.000000
Festival                                    Yes
City                              Metropolitian
Time_taken (min)                      43.000000
Name: 43060, dtype: object
