ID                                      0x2253
Delivery_person_ID             COIMBRES18DEL01
Delivery_person_Age                  22.000000
Delivery_person_Ratings               4.800000
Restaurant_latitude                  11.020910
Restaurant_longitude                 76.940432
Delivery_location_latitude           11.060910
Delivery_location_longitude          76.980432
Order_Date                          03-04-2022
Time_Orderd                              12:25
Time_Order_picked                        12:30
Weather conditions                  Sandstorms
Road_traffic_density                      High
Vehicle_condition                            2
Type_of_order                             Meal
Type_of_vehicle                     motorcycle
multiple_deliveries                   1.000000
Festival                                    No
City                             Metropolitian
Time_taken (min)                     25.000000
Name: 11440, dtype: object
