ID                                    0x413b
Delivery_person_ID             MYSRES03DEL03
Delivery_person_Age                26.000000
Delivery_person_Ratings             4.700000
Restaurant_latitude                12.299524
Restaurant_longitude               76.642620
Delivery_location_latitude         12.329524
Delivery_location_longitude        76.672620
Order_Date                        01-04-2022
Time_Orderd                            21:40
Time_Order_picked                      21:55
Weather conditions                    Stormy
Road_traffic_density                     Jam
Vehicle_condition                          1
Type_of_order                         Buffet
Type_of_vehicle                   motorcycle
multiple_deliveries                      NaN
Festival                                 NaN
City                                   Urban
Time_taken (min)                   11.000000
Name: 5514, dtype: object
