ID                                       0x5f70
Delivery_person_ID              INDORES010DEL01
Delivery_person_Age                   28.000000
Delivery_person_Ratings                4.600000
Restaurant_latitude                   22.750040
Restaurant_longitude                  75.902847
Delivery_location_latitude            22.820040
Delivery_location_longitude           75.972847
Order_Date                           04-03-2022
Time_Orderd                               18:25
Time_Order_picked                         18:40
Weather conditions                       Stormy
Road_traffic_density                     Medium
Vehicle_condition                             2
Type_of_order                            Buffet
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      20.000000
Name: 17041, dtype: object
