ID                                     0x9b10
Delivery_person_ID             INDORES16DEL01
Delivery_person_Age                 27.000000
Delivery_person_Ratings              5.000000
Restaurant_latitude                 22.744648
Restaurant_longitude                75.894377
Delivery_location_latitude          22.814648
Delivery_location_longitude         75.964377
Order_Date                         16-03-2022
Time_Orderd                             21:20
Time_Order_picked                       21:25
Weather conditions                        Fog
Road_traffic_density                      Jam
Vehicle_condition                           2
Type_of_order                          Drinks
Type_of_vehicle                       scooter
multiple_deliveries                  1.000000
Festival                                   No
City                                    Urban
Time_taken (min)                    30.000000
Name: 13489, dtype: object
