ID                                      0x8c62
Delivery_person_ID             COIMBRES03DEL03
Delivery_person_Age                  20.000000
Delivery_person_Ratings               4.700000
Restaurant_latitude                  11.025083
Restaurant_longitude                 77.015393
Delivery_location_latitude           11.085083
Delivery_location_longitude          77.075393
Order_Date                          28-03-2022
Time_Orderd                              21:55
Time_Order_picked                        21:60
Weather conditions                  Sandstorms
Road_traffic_density                       Jam
Vehicle_condition                            2
Type_of_order                           Buffet
Type_of_vehicle                        scooter
multiple_deliveries                   0.000000
Festival                                    No
City                             Metropolitian
Time_taken (min)                     18.000000
Name: 34809, dtype: object
