ID                                    0x952f
Delivery_person_ID             JAPRES06DEL03
Delivery_person_Age                33.000000
Delivery_person_Ratings             4.300000
Restaurant_latitude                26.911927
Restaurant_longitude               75.797282
Delivery_location_latitude         27.001927
Delivery_location_longitude        75.887282
Order_Date                        27-03-2022
Time_Orderd                            19:50
Time_Order_picked                      20:05
Weather conditions                    Cloudy
Road_traffic_density                     Jam
Vehicle_condition                          1
Type_of_order                           Meal
Type_of_vehicle                      scooter
multiple_deliveries                 2.000000
Festival                                  No
City                                   Urban
Time_taken (min)                   38.000000
Name: 18059, dtype: object
