ID                                       0x59a1
Delivery_person_ID               PUNERES01DEL02
Delivery_person_Age                   28.000000
Delivery_person_Ratings                4.600000
Restaurant_latitude                   18.569156
Restaurant_longitude                  73.774723
Delivery_location_latitude            18.589156
Delivery_location_longitude           73.794723
Order_Date                           11-03-2022
Time_Orderd                                9:15
Time_Order_picked                          9:20
Weather conditions                        Windy
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      10.000000
Name: 11494, dtype: object
