ID                                     0x62e1
Delivery_person_ID             BANGRES02DEL01
Delivery_person_Age                 31.000000
Delivery_person_Ratings              4.900000
Restaurant_latitude                 12.970221
Restaurant_longitude                77.645396
Delivery_location_latitude          13.080221
Delivery_location_longitude         77.755396
Order_Date                         14-03-2022
Time_Orderd                             21:15
Time_Order_picked                       21:25
Weather conditions                     Cloudy
Road_traffic_density                      Jam
Vehicle_condition                           0
Type_of_order                          Drinks
Type_of_vehicle                    motorcycle
multiple_deliveries                  3.000000
Festival                                   No
City                               Semi-Urban
Time_taken (min)                    49.000000
Name: 15663, dtype: object
