ID                                    0x18c4
Delivery_person_ID             VADRES17DEL02
Delivery_person_Age                      NaN
Delivery_person_Ratings                  NaN
Restaurant_latitude                     0.00
Restaurant_longitude                    0.00
Delivery_location_latitude              0.05
Delivery_location_longitude             0.05
Order_Date                        01-04-2022
Time_Orderd                              NaN
Time_Order_picked                      21:60
Weather conditions                       Fog
Road_traffic_density                     Jam
Vehicle_condition                          0
Type_of_order                         Drinks
Type_of_vehicle                   motorcycle
multiple_deliveries                     1.00
Festival                                  No
City                           Metropolitian
Time_taken (min)                       32.00
Name: 7296, dtype: object
