ID                                       0x5a53
Delivery_person_ID              COIMBRES13DEL02
Delivery_person_Age                   32.000000
Delivery_person_Ratings                4.600000
Restaurant_latitude                   11.003669
Restaurant_longitude                  76.976494
Delivery_location_latitude            11.023669
Delivery_location_longitude           76.996494
Order_Date                           01-04-2022
Time_Orderd                               10:50
Time_Order_picked                         11:05
Weather conditions                          Fog
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      18.000000
Name: 30055, dtype: object
