ID                                       0x644d
Delivery_person_ID              BANGRES010DEL01
Delivery_person_Age                   31.000000
Delivery_person_Ratings                4.600000
Restaurant_latitude                   12.933298
Restaurant_longitude                  77.614293
Delivery_location_latitude            12.973298
Delivery_location_longitude           77.654293
Order_Date                           17-03-2022
Time_Orderd                               15:60
Time_Order_picked                         16:15
Weather conditions                        Windy
Road_traffic_density                     Medium
Vehicle_condition                             2
Type_of_order                            Buffet
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      27.000000
Name: 9191, dtype: object
