ID                                    0xc805
Delivery_person_ID             ALHRES03DEL02
Delivery_person_Age                20.000000
Delivery_person_Ratings                  NaN
Restaurant_latitude                25.451517
Restaurant_longitude               81.832616
Delivery_location_latitude         25.501517
Delivery_location_longitude        81.882616
Order_Date                        13-02-2022
Time_Orderd                            22:15
Time_Order_picked                      22:30
Weather conditions                    Stormy
Road_traffic_density                     Low
Vehicle_condition                          2
Type_of_order                          Snack
Type_of_vehicle                      scooter
multiple_deliveries                 1.000000
Festival                                  No
City                                   Urban
Time_taken (min)                   17.000000
Name: 7901, dtype: object
