ID                                    0xb226
Delivery_person_ID             HYDRES15DEL01
Delivery_person_Age                29.000000
Delivery_person_Ratings             4.000000
Restaurant_latitude                17.459710
Restaurant_longitude               78.368855
Delivery_location_latitude         17.469710
Delivery_location_longitude        78.378855
Order_Date                        01-03-2022
Time_Orderd                            11:20
Time_Order_picked                      11:25
Weather conditions                    Stormy
Road_traffic_density                    High
Vehicle_condition                          0
Type_of_order                          Snack
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   35.000000
Name: 1724, dtype: object
