ID                                       0x9a45
Delivery_person_ID                VADRES12DEL02
Delivery_person_Age                       30.00
Delivery_person_Ratings                    3.70
Restaurant_latitude                        0.00
Restaurant_longitude                       0.00
Delivery_location_latitude                 0.13
Delivery_location_longitude                0.13
Order_Date                           04-04-2022
Time_Orderd                               21:45
Time_Order_picked                         21:55
Weather conditions                   Sandstorms
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                        1.00
Festival                                     No
City                              Metropolitian
Time_taken (min)                          44.00
Name: 29905, dtype: object
