ID                                      0x8c21
Delivery_person_ID             COIMBRES17DEL01
Delivery_person_Age                  32.000000
Delivery_person_Ratings               4.300000
Restaurant_latitude                  11.026117
Restaurant_longitude                 76.944652
Delivery_location_latitude           11.096117
Delivery_location_longitude          77.014652
Order_Date                          12-03-2022
Time_Orderd                              20:15
Time_Order_picked                        20:25
Weather conditions                       Windy
Road_traffic_density                       Jam
Vehicle_condition                            0
Type_of_order                           Drinks
Type_of_vehicle                     motorcycle
multiple_deliveries                   2.000000
Festival                                    No
City                             Metropolitian
Time_taken (min)                     42.000000
Name: 7487, dtype: object
