ID                                    0x935c
Delivery_person_ID             VADRES16DEL01
Delivery_person_Age                    30.00
Delivery_person_Ratings                 4.10
Restaurant_latitude                     0.00
Restaurant_longitude                    0.00
Delivery_location_latitude              0.04
Delivery_location_longitude             0.04
Order_Date                        09-03-2022
Time_Orderd                            12:40
Time_Order_picked                      12:50
Weather conditions                     Windy
Road_traffic_density                    High
Vehicle_condition                          0
Type_of_order                           Meal
Type_of_vehicle                   motorcycle
multiple_deliveries                     0.00
Festival                                  No
City                           Metropolitian
Time_taken (min)                       32.00
Name: 32389, dtype: object
