ID                                    0x70c0
Delivery_person_ID             MUMRES04DEL01
Delivery_person_Age                29.000000
Delivery_person_Ratings             4.600000
Restaurant_latitude                19.254567
Restaurant_longitude               72.848923
Delivery_location_latitude         19.264567
Delivery_location_longitude        72.858923
Order_Date                        03-03-2022
Time_Orderd                            11:60
Time_Order_picked                      12:15
Weather conditions                    Stormy
Road_traffic_density                    High
Vehicle_condition                          0
Type_of_order                         Drinks
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   20.000000
Name: 11261, dtype: object
