ID                                       0xa876
Delivery_person_ID               MUMRES010DEL01
Delivery_person_Age                   39.000000
Delivery_person_Ratings                4.900000
Restaurant_latitude                   19.003517
Restaurant_longitude                  72.827650
Delivery_location_latitude            19.113517
Delivery_location_longitude           72.937650
Order_Date                           04-04-2022
Time_Orderd                               20:60
Time_Order_picked                         21:10
Weather conditions                       Stormy
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      26.000000
Name: 13024, dtype: object
