ID                                       0x5507
Delivery_person_ID              COIMBRES08DEL01
Delivery_person_Age                   34.000000
Delivery_person_Ratings                4.200000
Restaurant_latitude                   11.001852
Restaurant_longitude                  76.976268
Delivery_location_latitude            11.071852
Delivery_location_longitude           77.046268
Order_Date                           10-03-2022
Time_Orderd                               21:20
Time_Order_picked                         21:25
Weather conditions                        Windy
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                              Meal
Type_of_vehicle                electric_scooter
multiple_deliveries                    2.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      36.000000
Name: 15302, dtype: object
