ID                                       0x197e
Delivery_person_ID               PUNERES07DEL03
Delivery_person_Age                   22.000000
Delivery_person_Ratings                4.900000
Restaurant_latitude                   18.546947
Restaurant_longitude                  73.900626
Delivery_location_latitude            18.636947
Delivery_location_longitude           73.990626
Order_Date                           12-03-2022
Time_Orderd                               18:30
Time_Order_picked                         18:35
Weather conditions                        Sunny
Road_traffic_density                     Medium
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      13.000000
Name: 29880, dtype: object
