ID                                       0x2e70
Delivery_person_ID             RANCHIRES11DEL02
Delivery_person_Age                   27.000000
Delivery_person_Ratings                4.200000
Restaurant_latitude                   23.359194
Restaurant_longitude                  85.325447
Delivery_location_latitude            23.379194
Delivery_location_longitude           85.345447
Order_Date                           13-03-2022
Time_Orderd                                9:55
Time_Order_picked                          9:60
Weather conditions                   Sandstorms
Road_traffic_density                        Low
Vehicle_condition                             0
Type_of_order                             Snack
Type_of_vehicle                      motorcycle
multiple_deliveries                    1.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      28.000000
Name: 12773, dtype: object
