ID                                       0x3a13
Delivery_person_ID                JAPRES16DEL03
Delivery_person_Age                   30.000000
Delivery_person_Ratings                5.000000
Restaurant_latitude                   26.849596
Restaurant_longitude                  75.800512
Delivery_location_latitude            26.989596
Delivery_location_longitude           75.940512
Order_Date                           10-03-2022
Time_Orderd                               18:60
Time_Order_picked                         19:15
Weather conditions                       Cloudy
Road_traffic_density                     Medium
Vehicle_condition                             2
Type_of_order                              Meal
Type_of_vehicle                electric_scooter
multiple_deliveries                    2.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      42.000000
Name: 8060, dtype: object
