ID                                       0x98e4
Delivery_person_ID               MUMRES010DEL02
Delivery_person_Age                   22.000000
Delivery_person_Ratings                4.900000
Restaurant_latitude                   19.003517
Restaurant_longitude                  72.827650
Delivery_location_latitude            19.023517
Delivery_location_longitude           72.847650
Order_Date                           15-03-2022
Time_Orderd                                8:35
Time_Order_picked                          8:45
Weather conditions                   Sandstorms
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      14.000000
Name: 34282, dtype: object
