ID                                       0x9d93
Delivery_person_ID               INDORES12DEL01
Delivery_person_Age                    27.00000
Delivery_person_Ratings                 4.80000
Restaurant_latitude                    22.74806
Restaurant_longitude                   75.89340
Delivery_location_latitude             22.75806
Delivery_location_longitude            75.90340
Order_Date                           05-04-2022
Time_Orderd                               11:15
Time_Order_picked                         11:25
Weather conditions                   Sandstorms
Road_traffic_density                       High
Vehicle_condition                             2
Type_of_order                            Buffet
Type_of_vehicle                electric_scooter
multiple_deliveries                     1.00000
Festival                                     No
City                                      Urban
Time_taken (min)                       13.00000
Name: 35710, dtype: object
