ID                                       0x97f5
Delivery_person_ID             RANCHIRES12DEL01
Delivery_person_Age                       25.00
Delivery_person_Ratings                    4.80
Restaurant_latitude                        0.00
Restaurant_longitude                       0.00
Delivery_location_latitude                 0.01
Delivery_location_longitude                0.01
Order_Date                           05-04-2022
Time_Orderd                                9:35
Time_Order_picked                          9:40
Weather conditions                       Cloudy
Road_traffic_density                        Low
Vehicle_condition                             0
Type_of_order                              Meal
Type_of_vehicle                      motorcycle
multiple_deliveries                        1.00
Festival                                     No
City                                      Urban
Time_taken (min)                          23.00
Name: 18017, dtype: object
