ID                                       0x16a0
Delivery_person_ID                MYSRES04DEL02
Delivery_person_Age                         NaN
Delivery_person_Ratings                     NaN
Restaurant_latitude                   12.308500
Restaurant_longitude                  76.665808
Delivery_location_latitude            12.438500
Delivery_location_longitude           76.795808
Order_Date                           25-03-2022
Time_Orderd                                 NaN
Time_Order_picked                         22:50
Weather conditions                          NaN
Road_traffic_density                        NaN
Vehicle_condition                             3
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                         NaN
Festival                                     No
City                              Metropolitian
Time_taken (min)                      23.000000
Name: 35969, dtype: object
