ID                                    0x945c
Delivery_person_ID             MUMRES08DEL02
Delivery_person_Age                31.000000
Delivery_person_Ratings             4.000000
Restaurant_latitude                19.065838
Restaurant_longitude               72.832658
Delivery_location_latitude         19.195838
Delivery_location_longitude        72.962658
Order_Date                        20-03-2022
Time_Orderd                            18:20
Time_Order_picked                      18:30
Weather conditions                    Stormy
Road_traffic_density                  Medium
Vehicle_condition                          0
Type_of_order                          Snack
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   46.000000
Name: 44180, dtype: object
