ID                                       0x94d6
Delivery_person_ID             RANCHIRES13DEL02
Delivery_person_Age                   39.000000
Delivery_person_Ratings                3.800000
Restaurant_latitude                   23.374989
Restaurant_longitude                  85.335486
Delivery_location_latitude            23.454989
Delivery_location_longitude           85.415486
Order_Date                           04-03-2022
Time_Orderd                               20:25
Time_Order_picked                         20:40
Weather conditions                   Sandstorms
Road_traffic_density                        Jam
Vehicle_condition                             1
Type_of_order                            Buffet
Type_of_vehicle                         scooter
multiple_deliveries                    3.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      44.000000
Name: 40029, dtype: object
