ID                                     0x634f
Delivery_person_ID             INDORES17DEL01
Delivery_person_Age                 24.000000
Delivery_person_Ratings              4.800000
Restaurant_latitude                 22.761226
Restaurant_longitude                75.887522
Delivery_location_latitude          22.801226
Delivery_location_longitude         75.927522
Order_Date                         01-04-2022
Time_Orderd                             13:25
Time_Order_picked                       13:35
Weather conditions                 Sandstorms
Road_traffic_density                     High
Vehicle_condition                           2
Type_of_order                            Meal
Type_of_vehicle                       scooter
multiple_deliveries                  0.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    19.000000
Name: 39470, dtype: object
