ID                                     0x2e82
Delivery_person_ID             BANGRES09DEL03
Delivery_person_Age                 22.000000
Delivery_person_Ratings              4.800000
Restaurant_latitude                 12.934179
Restaurant_longitude                77.615797
Delivery_location_latitude          12.964179
Delivery_location_longitude         77.645797
Order_Date                         07-03-2022
Time_Orderd                             18:40
Time_Order_picked                       18:45
Weather conditions                        Fog
Road_traffic_density                   Medium
Vehicle_condition                           0
Type_of_order                           Snack
Type_of_vehicle                    motorcycle
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    26.000000
Name: 15689, dtype: object
