ID                                    0x40d8
Delivery_person_ID             SURRES15DEL01
Delivery_person_Age                28.000000
Delivery_person_Ratings             4.700000
Restaurant_latitude                21.160522
Restaurant_longitude               72.771477
Delivery_location_latitude         21.200522
Delivery_location_longitude        72.811477
Order_Date                        26-03-2022
Time_Orderd                            13:60
Time_Order_picked                      14:10
Weather conditions                     Windy
Road_traffic_density                    High
Vehicle_condition                          2
Type_of_order                         Drinks
Type_of_vehicle                      scooter
multiple_deliveries                 0.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   13.000000
Name: 27759, dtype: object
