ID                                       0x8f42
Delivery_person_ID                MUMRES01DEL03
Delivery_person_Age                   38.000000
Delivery_person_Ratings                4.200000
Restaurant_latitude                   19.126630
Restaurant_longitude                  72.829976
Delivery_location_latitude            19.186630
Delivery_location_longitude           72.889976
Order_Date                           13-03-2022
Time_Orderd                               18:10
Time_Order_picked                         18:20
Weather conditions                       Stormy
Road_traffic_density                     Medium
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      33.000000
Name: 26395, dtype: object
