ID                                     0x97f6
Delivery_person_ID             PUNERES03DEL01
Delivery_person_Age                 20.000000
Delivery_person_Ratings              4.900000
Restaurant_latitude                 18.554382
Restaurant_longitude                73.798206
Delivery_location_latitude          18.594382
Delivery_location_longitude         73.838206
Order_Date                         11-03-2022
Time_Orderd                             15:20
Time_Order_picked                       15:30
Weather conditions                     Stormy
Road_traffic_density                   Medium
Vehicle_condition                           0
Type_of_order                          Buffet
Type_of_vehicle                    motorcycle
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    28.000000
Name: 17700, dtype: object
