ID                                     0x8b30
Delivery_person_ID             JAPRES010DEL01
Delivery_person_Age                 23.000000
Delivery_person_Ratings              5.000000
Restaurant_latitude                 26.921411
Restaurant_longitude                75.793604
Delivery_location_latitude          27.031411
Delivery_location_longitude         75.903604
Order_Date                         06-03-2022
Time_Orderd                             23:25
Time_Order_picked                       23:40
Weather conditions                     Cloudy
Road_traffic_density                      Low
Vehicle_condition                           2
Type_of_order                            Meal
Type_of_vehicle                       scooter
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    29.000000
Name: 4728, dtype: object
