ID                                       0x14e1
Delivery_person_ID             RANCHIRES20DEL02
Delivery_person_Age                   28.000000
Delivery_person_Ratings                4.300000
Restaurant_latitude                   23.399250
Restaurant_longitude                  85.390464
Delivery_location_latitude            23.419250
Delivery_location_longitude           85.410464
Order_Date                           26-03-2022
Time_Orderd                                8:40
Time_Order_picked                          8:45
Weather conditions                       Stormy
Road_traffic_density                        Low
Vehicle_condition                             0
Type_of_order                             Snack
Type_of_vehicle                      motorcycle
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      19.000000
Name: 17773, dtype: object
