ID                                      0x82b2
Delivery_person_ID             COIMBRES02DEL03
Delivery_person_Age                  38.000000
Delivery_person_Ratings               4.700000
Restaurant_latitude                  11.022477
Restaurant_longitude                 76.995667
Delivery_location_latitude           11.052477
Delivery_location_longitude          77.025667
Order_Date                          05-04-2022
Time_Orderd                              23:30
Time_Order_picked                        23:35
Weather conditions                      Stormy
Road_traffic_density                       Low
Vehicle_condition                            1
Type_of_order                           Drinks
Type_of_vehicle                        scooter
multiple_deliveries                   1.000000
Festival                                    No
City                             Metropolitian
Time_taken (min)                     20.000000
Name: 24884, dtype: object
