ID                                    0xa287
Delivery_person_ID             MYSRES14DEL03
Delivery_person_Age                    31.00
Delivery_person_Ratings                 5.00
Restaurant_latitude                     0.00
Restaurant_longitude                    0.00
Delivery_location_latitude              0.06
Delivery_location_longitude             0.06
Order_Date                        07-03-2022
Time_Orderd                            19:40
Time_Order_picked                      19:55
Weather conditions                    Cloudy
Road_traffic_density                     Jam
Vehicle_condition                          1
Type_of_order                         Drinks
Type_of_vehicle                   motorcycle
multiple_deliveries                     2.00
Festival                                  No
City                                   Urban
Time_taken (min)                       35.00
Name: 19391, dtype: object
