ID                                       0x85c
Delivery_person_ID             COIMBRES17DEL02
Delivery_person_Age                  15.000000
Delivery_person_Ratings               1.000000
Restaurant_latitude                  11.026117
Restaurant_longitude                 76.944652
Delivery_location_latitude           11.046117
Delivery_location_longitude          76.964652
Order_Date                          09-03-2022
Time_Orderd                                NaN
Time_Order_picked                         9:10
Weather conditions                         NaN
Road_traffic_density                       NaN
Vehicle_condition                            3
Type_of_order                            Snack
Type_of_vehicle                        scooter
multiple_deliveries                   1.000000
Festival                                    No
City                             Metropolitian
Time_taken (min)                     19.000000
Name: 41455, dtype: object
