ID                                      0x4d9
Delivery_person_ID             PUNERES04DEL03
Delivery_person_Age                       NaN
Delivery_person_Ratings                   NaN
Restaurant_latitude                -18.514210
Restaurant_longitude               -73.838429
Delivery_location_latitude          18.604210
Delivery_location_longitude         73.928429
Order_Date                         25-03-2022
Time_Orderd                               NaN
Time_Order_picked                       19:30
Weather conditions                 Sandstorms
Road_traffic_density                      Jam
Vehicle_condition                           2
Type_of_order                          Drinks
Type_of_vehicle                       scooter
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    25.000000
Name: 8448, dtype: object
