ID                                    0xc625
Delivery_person_ID             AGRRES09DEL01
Delivery_person_Age                    38.00
Delivery_person_Ratings                 4.40
Restaurant_latitude                     0.00
Restaurant_longitude                    0.00
Delivery_location_latitude              0.04
Delivery_location_longitude             0.04
Order_Date                        13-02-2022
Time_Orderd                            13:15
Time_Order_picked                      13:25
Weather conditions                    Cloudy
Road_traffic_density                    High
Vehicle_condition                          1
Type_of_order                           Meal
Type_of_vehicle                   motorcycle
multiple_deliveries                     1.00
Festival                                  No
City                           Metropolitian
Time_taken (min)                       36.00
Name: 7171, dtype: object
