ID                                       0x5401
Delivery_person_ID                VADRES18DEL03
Delivery_person_Age                       35.00
Delivery_person_Ratings                    4.50
Restaurant_latitude                        0.00
Restaurant_longitude                       0.00
Delivery_location_latitude                 0.03
Delivery_location_longitude                0.03
Order_Date                           30-03-2022
Time_Orderd                               17:15
Time_Order_picked                         17:25
Weather conditions                          Fog
Road_traffic_density                     Medium
Vehicle_condition                             2
Type_of_order                              Meal
Type_of_vehicle                electric_scooter
multiple_deliveries                        0.00
Festival                                     No
City                                      Urban
Time_taken (min)                          16.00
Name: 31802, dtype: object
