ID                                    0x865b
Delivery_person_ID             MUMRES02DEL01
Delivery_person_Age                21.000000
Delivery_person_Ratings             4.900000
Restaurant_latitude                19.221315
Restaurant_longitude               72.862381
Delivery_location_latitude         19.261315
Delivery_location_longitude        72.902381
Order_Date                        28-03-2022
Time_Orderd                            14:15
Time_Order_picked                      14:25
Weather conditions                Sandstorms
Road_traffic_density                    High
Vehicle_condition                          1
Type_of_order                           Meal
Type_of_vehicle                   motorcycle
multiple_deliveries                 0.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   22.000000
Name: 21313, dtype: object
