ID                                       0x5f01
Delivery_person_ID                MUMRES15DEL02
Delivery_person_Age                   31.000000
Delivery_person_Ratings                5.000000
Restaurant_latitude                   19.176269
Restaurant_longitude                  72.836721
Delivery_location_latitude            19.196269
Delivery_location_longitude           72.856721
Order_Date                           03-04-2022
Time_Orderd                                8:60
Time_Order_picked                          9:05
Weather conditions                        Sunny
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                            Buffet
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      18.000000
Name: 44534, dtype: object
