ID                                       0x3d65
Delivery_person_ID                JAPRES06DEL02
Delivery_person_Age                   37.000000
Delivery_person_Ratings                4.600000
Restaurant_latitude                   26.911927
Restaurant_longitude                  75.797282
Delivery_location_latitude            27.041927
Delivery_location_longitude           75.927282
Order_Date                           12-03-2022
Time_Orderd                               17:45
Time_Order_picked                         17:60
Weather conditions                          Fog
Road_traffic_density                     Medium
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    3.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      42.000000
Name: 29097, dtype: object
