ID                                       0x2f77
Delivery_person_ID               JAPRES010DEL02
Delivery_person_Age                   29.000000
Delivery_person_Ratings                4.700000
Restaurant_latitude                   26.921411
Restaurant_longitude                  75.793604
Delivery_location_latitude            26.941411
Delivery_location_longitude           75.813604
Order_Date                           09-03-2022
Time_Orderd                               10:25
Time_Order_picked                         10:35
Weather conditions                       Stormy
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      18.000000
Name: 39682, dtype: object
