ID                                       0x9213
Delivery_person_ID               BANGRES14DEL03
Delivery_person_Age                   38.000000
Delivery_person_Ratings                4.800000
Restaurant_latitude                   12.949934
Restaurant_longitude                  77.699386
Delivery_location_latitude            13.039934
Delivery_location_longitude           77.789386
Order_Date                           29-03-2022
Time_Orderd                               23:50
Time_Order_picked                         23:55
Weather conditions                       Cloudy
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      25.000000
Name: 44771, dtype: object
