ID                                    0x395e
Delivery_person_ID             VADRES03DEL03
Delivery_person_Age                    23.00
Delivery_person_Ratings                 5.00
Restaurant_latitude                    22.32
Restaurant_longitude                   73.17
Delivery_location_latitude             22.35
Delivery_location_longitude            73.20
Order_Date                        01-04-2022
Time_Orderd                            21:35
Time_Order_picked                      21:45
Weather conditions                     Windy
Road_traffic_density                     Jam
Vehicle_condition                          2
Type_of_order                         Drinks
Type_of_vehicle                      scooter
multiple_deliveries                     0.00
Festival                                  No
City                           Metropolitian
Time_taken (min)                       28.00
Name: 41882, dtype: object
