ID                                      0x70d5
Delivery_person_ID             COIMBRES15DEL03
Delivery_person_Age                  32.000000
Delivery_person_Ratings               4.700000
Restaurant_latitude                  11.006686
Restaurant_longitude                 76.951736
Delivery_location_latitude           11.096686
Delivery_location_longitude          77.041736
Order_Date                          14-03-2022
Time_Orderd                              21:60
Time_Order_picked                        22:10
Weather conditions                      Cloudy
Road_traffic_density                       Jam
Vehicle_condition                            0
Type_of_order                           Drinks
Type_of_vehicle                     motorcycle
multiple_deliveries                   3.000000
Festival                                   Yes
City                             Metropolitian
Time_taken (min)                     45.000000
Name: 35405, dtype: object
