ID                                       0x572e
Delivery_person_ID               PUNERES18DEL01
Delivery_person_Age                   32.000000
Delivery_person_Ratings                4.700000
Restaurant_latitude                   18.593481
Restaurant_longitude                  73.785901
Delivery_location_latitude            18.603481
Delivery_location_longitude           73.795901
Order_Date                           13-03-2022
Time_Orderd                                9:30
Time_Order_picked                          9:45
Weather conditions                        Windy
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      25.000000
Name: 21581, dtype: object
