ID                                       0x5f52
Delivery_person_ID             RANCHIRES12DEL02
Delivery_person_Age                       27.00
Delivery_person_Ratings                    4.60
Restaurant_latitude                        0.00
Restaurant_longitude                       0.00
Delivery_location_latitude                 0.02
Delivery_location_longitude                0.02
Order_Date                           28-03-2022
Time_Orderd                                9:35
Time_Order_picked                          9:50
Weather conditions                       Stormy
Road_traffic_density                        Low
Vehicle_condition                             1
Type_of_order                             Snack
Type_of_vehicle                      motorcycle
multiple_deliveries                        1.00
Festival                                     No
City                              Metropolitian
Time_taken (min)                          18.00
Name: 32391, dtype: object
