ID                                       0x8374
Delivery_person_ID               BANGRES03DEL02
Delivery_person_Age                   33.000000
Delivery_person_Ratings                4.900000
Restaurant_latitude                   12.979166
Restaurant_longitude                  77.640709
Delivery_location_latitude            12.999166
Delivery_location_longitude           77.660709
Order_Date                           07-03-2022
Time_Orderd                               11:60
Time_Order_picked                         12:10
Weather conditions                       Cloudy
Road_traffic_density                       High
Vehicle_condition                             2
Type_of_order                            Buffet
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      28.000000
Name: 895, dtype: object
