ID                                     0xb318
Delivery_person_ID             CHENRES18DEL02
Delivery_person_Age                 24.000000
Delivery_person_Ratings              4.400000
Restaurant_latitude                 12.981615
Restaurant_longitude                80.231598
Delivery_location_latitude          13.001615
Delivery_location_longitude         80.251598
Order_Date                         17-03-2022
Time_Orderd                             10:45
Time_Order_picked                       10:55
Weather conditions                      Windy
Road_traffic_density                      Low
Vehicle_condition                           0
Type_of_order                          Drinks
Type_of_vehicle                    motorcycle
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    20.000000
Name: 42339, dtype: object
