ID                                       0x9e28
Delivery_person_ID               BANGRES11DEL01
Delivery_person_Age                   20.000000
Delivery_person_Ratings                4.700000
Restaurant_latitude                   12.934365
Restaurant_longitude                  77.616155
Delivery_location_latitude            12.974365
Delivery_location_longitude           77.656155
Order_Date                           21-03-2022
Time_Orderd                               16:30
Time_Order_picked                         16:45
Weather conditions                       Stormy
Road_traffic_density                     Medium
Vehicle_condition                             2
Type_of_order                              Meal
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      26.000000
Name: 17329, dtype: object
